Age,MaritalStatus,EmploymentStatus,EducationLevel,AnnualIncome,NetWorth,CreditScore,TotalLiabilities,TotalDebtToIncomeRatio,LoanAmount,LoanDuration,InterestRate
31.0,0.0,0.0,0.0,103595.0,83471.0,527.0,24128.0,0.321269134553364,23261.0,84.0,0.2795554759664501
30.0,1.0,2.0,3.0,15000.0,5074.0,585.0,244068.0,0.4423429348863106,10933.0,96.0,0.2536455608448974
45.0,2.0,0.0,1.0,93956.0,23790.0,605.0,8411.0,0.1010701126029222,22137.0,60.0,0.2239210883916122
50.0,1.0,0.0,1.0,37431.0,293425.0,641.0,5209.0,0.280011682242079,17662.0,48.0,0.1849776056913554
34.0,1.0,0.0,0.0,46636.0,5898.0,607.0,9455.0,0.3513585150624376,27076.0,108.0,0.3112703895990992
44.0,1.0,0.0,3.0,49778.0,6575.0,607.0,67592.0,0.3512331274949393,18699.0,60.0,0.2492089591827593
63.0,1.0,1.0,0.0,91632.0,158602.0,505.0,15451.0,0.1244008056597582,17804.0,72.0,0.3080782077188244
35.0,2.0,0.0,3.0,35195.0,5658.0,501.0,39215.0,0.4295705865018424,25168.0,36.0,0.2479095038173083
55.0,1.0,0.0,3.0,118130.0,4133.0,629.0,42750.0,0.1627358725820056,11610.0,12.0,0.1592969785129387
25.0,1.0,0.0,3.0,42448.0,4493.0,544.0,20500.0,0.5285835254814408,40725.0,60.0,0.2859951248516082
55.0,2.0,0.0,0.0,105957.0,3720.0,638.0,10665.0,0.0844425784387695,19920.0,72.0,0.2141397992788354
48.0,1.0,0.0,0.0,35076.0,263551.0,575.0,49508.0,0.151312729837271,7841.0,60.0,0.2193879321636749
50.0,2.0,0.0,3.0,27814.0,99028.0,490.0,70081.0,0.9770037735760164,20151.0,12.0,0.2431380145055444
37.0,1.0,0.0,0.0,93499.0,61945.0,568.0,10412.0,0.323914776840278,29834.0,24.0,0.2449984261036863
60.0,2.0,1.0,4.0,70869.0,132316.0,655.0,32345.0,0.2313622624434454,23770.0,36.0,0.1783428220368161
23.0,1.0,0.0,1.0,28054.0,33978.0,552.0,16471.0,0.3018837933650987,15570.0,48.0,0.2119304447894853
54.0,3.0,1.0,2.0,69669.0,5599.0,666.0,149174.0,0.222637325498596,24781.0,36.0,0.1909604527638093
38.0,0.0,0.0,1.0,114600.0,65135.0,595.0,2762.0,0.0874136144453306,17735.0,48.0,0.247731520719531
29.0,1.0,0.0,4.0,31953.0,8927.0,617.0,152130.0,0.177607885172144,6954.0,108.0,0.2384540460908783
55.0,2.0,0.0,0.0,52486.0,7116.0,657.0,50349.0,0.2827255589950629,25888.0,36.0,0.1904914889443649
41.0,0.0,0.0,3.0,16395.0,10176.0,530.0,25545.0,1.3674963952770438,32001.0,36.0,0.2393162524994876
21.0,2.0,0.0,1.0,74649.0,275661.0,568.0,12136.0,0.2506080793138719,38171.0,48.0,0.2016767801807554
33.0,2.0,1.0,1.0,36442.0,1426.0,575.0,73739.0,0.4931426373150166,26302.0,36.0,0.2215473687529838
43.0,2.0,0.0,4.0,32316.0,8699.0,629.0,78177.0,0.299567812354178,20905.0,60.0,0.2353258684298187
49.0,2.0,0.0,1.0,46048.0,7562.0,639.0,12279.0,0.4936812174698547,33359.0,24.0,0.2046492964843159
29.0,1.0,0.0,3.0,15000.0,10075.0,566.0,59678.0,0.8477163054944195,26910.0,60.0,0.1991279999999999
21.0,2.0,0.0,1.0,56817.0,49650.0,612.0,15564.0,0.2357440218008003,14043.0,84.0,0.2463593085707585
52.0,2.0,0.0,3.0,32513.0,7277.0,579.0,11714.0,0.4782443360833052,31110.0,48.0,0.2274401612228748
30.0,2.0,0.0,4.0,34151.0,60906.0,602.0,42832.0,0.4143876885935996,28261.0,36.0,0.1698088
39.0,1.0,0.0,3.0,34863.0,22919.0,564.0,30355.0,0.2688474861209287,17130.0,84.0,0.2486118823995401
31.0,1.0,0.0,4.0,44624.0,16059.0,568.0,6210.0,0.5350457465151309,18698.0,12.0,0.2173643390213076
41.0,0.0,0.0,3.0,36864.0,10966.0,563.0,158648.0,0.2143108197915519,11918.0,96.0,0.2337503575733437
36.0,2.0,0.0,3.0,15000.0,18231.0,555.0,11450.0,0.7032829619550075,22904.0,60.0,0.2378932651855289
30.0,1.0,2.0,3.0,15000.0,64314.0,549.0,22422.0,0.8197302739290211,19041.0,60.0,0.2640429998246001
48.0,2.0,0.0,3.0,28120.0,30897.0,596.0,33224.0,0.2927089321637378,9391.0,36.0,0.197722933449509
51.0,2.0,0.0,3.0,116383.0,4081.0,559.0,121210.0,0.1155851734171265,25585.0,108.0,0.294353606778729
28.0,1.0,0.0,3.0,47194.0,110320.0,546.0,20718.0,0.7836317410840028,27497.0,12.0,0.1891339433877711
33.0,0.0,0.0,1.0,35625.0,34087.0,594.0,11494.0,0.4867806234075272,39697.0,48.0,0.2266766024675624
32.0,1.0,0.0,4.0,104406.0,3511.0,556.0,29746.0,0.1803638126842453,38824.0,48.0,0.255511382670871
52.0,1.0,0.0,1.0,26383.0,26903.0,498.0,6535.0,0.3571424422295554,15991.0,60.0,0.2434189607225035
53.0,1.0,0.0,0.0,70859.0,20161.0,622.0,9218.0,0.1232017826386963,26137.0,84.0,0.1930377390915043
59.0,0.0,0.0,1.0,147399.0,4886.0,484.0,5290.0,0.1485672730486131,25656.0,24.0,0.2457920285334804
52.0,3.0,0.0,0.0,94516.0,1807.0,621.0,185091.0,0.1472130125352991,20709.0,48.0,0.2271272963206639
49.0,1.0,0.0,1.0,38817.0,73441.0,553.0,23869.0,0.4895077668799992,25057.0,36.0,0.2710989278426686
25.0,2.0,0.0,3.0,32427.0,14123.0,456.0,2403.0,0.4315763718058824,27387.0,96.0,0.3401402551134152
28.0,3.0,0.0,3.0,146494.0,7537.0,509.0,38087.0,0.1811239975226117,45952.0,84.0,0.2955336190078192
33.0,3.0,1.0,4.0,43236.0,206964.0,634.0,14460.0,0.2607274636922291,19633.0,96.0,0.262068039821877
35.0,0.0,2.0,0.0,70050.0,68033.0,585.0,21362.0,0.1493573179165943,13369.0,36.0,0.2059077217384448
41.0,1.0,1.0,0.0,69439.0,33450.0,574.0,5488.0,0.196501683832674,29234.0,60.0,0.2476732369191397
33.0,1.0,0.0,1.0,41769.0,5948.0,610.0,24608.0,0.3010206366559176,30567.0,120.0,0.3114537695629547
52.0,2.0,0.0,1.0,38750.0,70564.0,638.0,18746.0,0.4009388210307085,21918.0,60.0,0.217868672262665
42.0,2.0,1.0,1.0,82972.0,65043.0,576.0,8833.0,0.2160673957541896,31306.0,36.0,0.2591745491839357
47.0,1.0,0.0,3.0,72018.0,22041.0,595.0,7530.0,0.1910996077209955,19798.0,48.0,0.2367363776209486
45.0,0.0,0.0,1.0,57404.0,6148.0,607.0,131034.0,0.1797946636333746,15880.0,36.0,0.2048357727388124
42.0,3.0,0.0,1.0,86929.0,8681.0,515.0,56936.0,0.1720300191642944,15799.0,48.0,0.2739792402649126
51.0,2.0,0.0,0.0,190592.0,1572.0,609.0,11436.0,0.0666794562246914,25393.0,48.0,0.2293993385753794
40.0,0.0,0.0,1.0,96716.0,20101.0,607.0,17594.0,0.121209925111269,24517.0,60.0,0.2169668669429537
38.0,2.0,0.0,1.0,114416.0,10937.0,574.0,70967.0,0.1007624849579836,15914.0,72.0,0.2683167791062801
40.0,1.0,0.0,1.0,164119.0,43800.0,632.0,16974.0,0.0731364146211205,18081.0,120.0,0.2762594783179786
28.0,2.0,0.0,1.0,17225.0,1353.0,556.0,249728.0,0.4608602795458411,16048.0,48.0,0.2141499411432778
42.0,2.0,0.0,3.0,66298.0,276434.0,624.0,11449.0,0.3550810154059814,35551.0,36.0,0.2259972077563969
44.0,2.0,1.0,1.0,54570.0,26579.0,637.0,34550.0,0.2046544629670992,13231.0,36.0,0.1999329497408349
26.0,2.0,0.0,3.0,23878.0,218573.0,546.0,3973.0,0.4866522870735743,28761.0,96.0,0.2635946676460959
45.0,0.0,0.0,0.0,79128.0,41107.0,625.0,24061.0,0.2456621797758224,21982.0,60.0,0.236481754073708
39.0,1.0,0.0,0.0,30576.0,4683.0,576.0,37621.0,0.2270553979374021,12969.0,60.0,0.2191146680279232
18.0,2.0,0.0,0.0,24374.0,117374.0,538.0,34288.0,0.5458089739450593,12019.0,36.0,0.2464647921622059
28.0,2.0,0.0,4.0,34588.0,78693.0,621.0,11153.0,0.3688642527332226,18962.0,48.0,0.2409475521345167
64.0,1.0,0.0,0.0,113631.0,9404.0,682.0,8736.0,0.1465751737068548,27573.0,36.0,0.1887372750718203
44.0,2.0,0.0,0.0,82587.0,18680.0,550.0,2937.0,0.1576105040164294,26567.0,48.0,0.2798670567314254
58.0,0.0,0.0,1.0,71709.0,27843.0,537.0,42467.0,0.1061078944854211,12776.0,60.0,0.1994208
34.0,1.0,0.0,0.0,40098.0,7784.0,471.0,23216.0,0.2001086319233614,7914.0,84.0,0.3025865435295266
18.0,1.0,0.0,3.0,177706.0,226957.0,554.0,6675.0,0.0943647172958632,27733.0,60.0,0.2948072955513583
33.0,1.0,0.0,0.0,89571.0,61149.0,607.0,49687.0,0.3046779411887962,27079.0,24.0,0.2232753516321064
40.0,1.0,2.0,3.0,123768.0,5431.0,598.0,18238.0,0.1151178612988894,28887.0,48.0,0.2175803198253723
23.0,1.0,0.0,3.0,87538.0,26752.0,561.0,131305.0,0.1663683884701064,23869.0,36.0,0.2583732908340937
38.0,1.0,0.0,4.0,49814.0,134717.0,574.0,36088.0,0.3076810023930486,34883.0,96.0,0.3038081680052394
71.0,2.0,0.0,0.0,58887.0,1425.0,648.0,12162.0,0.2091616752636912,13453.0,60.0,0.1851645372974286
68.0,1.0,0.0,3.0,30193.0,117364.0,633.0,22234.0,0.2415477122774416,19099.0,72.0,0.1754931859023511
40.0,1.0,0.0,0.0,81621.0,33021.0,575.0,25760.0,0.2716432064874396,41288.0,48.0,0.2354276042868282
48.0,1.0,0.0,0.0,38178.0,10203.0,617.0,6703.0,0.2389528803651357,9892.0,60.0,0.19845635198411
42.0,1.0,0.0,3.0,15505.0,8660.0,595.0,17995.0,1.239955270445459,23216.0,24.0,0.2405782562750956
27.0,2.0,0.0,4.0,15000.0,10904.0,601.0,98083.0,1.0503482108077706,15620.0,36.0,0.2401439999999999
52.0,1.0,0.0,1.0,56692.0,8286.0,630.0,308451.0,0.1532202778448214,15615.0,84.0,0.2106830132624906
25.0,2.0,0.0,1.0,38783.0,10067.0,440.0,34077.0,0.2088631731954034,14134.0,48.0,0.2313072
30.0,0.0,2.0,1.0,16604.0,98169.0,577.0,29637.0,0.6480277827973956,16020.0,48.0,0.2095171108221851
29.0,1.0,0.0,4.0,24926.0,5765.0,558.0,76479.0,1.1557226244686352,22532.0,12.0,0.2040665991474433
36.0,1.0,0.0,3.0,60658.0,232675.0,493.0,32577.0,0.3898650816093928,49741.0,72.0,0.2903793062952514
34.0,1.0,0.0,0.0,46726.0,314549.0,450.0,11008.0,0.2920630634288192,23350.0,48.0,0.2735815577174788
30.0,0.0,0.0,1.0,19621.0,47158.0,570.0,3880.0,1.1775996046594777,33830.0,36.0,0.206498402667202
48.0,1.0,2.0,1.0,25477.0,10513.0,544.0,54860.0,1.4518872380948689,37779.0,24.0,0.2352530337178724
37.0,1.0,0.0,3.0,18182.0,4572.0,583.0,226404.0,0.7615834608415119,21201.0,72.0,0.2658796749452013
24.0,0.0,0.0,0.0,45421.0,9718.0,492.0,11197.0,0.6302235315162156,68603.0,60.0,0.3056597757507507
38.0,0.0,0.0,0.0,54068.0,7766.0,629.0,51612.0,0.2293603672008781,29035.0,72.0,0.2280191530931366
39.0,1.0,1.0,1.0,74400.0,121137.0,580.0,22006.0,0.2904438777539523,18286.0,120.0,0.2743612299666459
27.0,1.0,0.0,3.0,54420.0,8658.0,532.0,37203.0,0.2465017517298176,24533.0,48.0,0.2605061439655186
53.0,1.0,1.0,3.0,36780.0,3182.0,501.0,9187.0,0.3015021477225271,26405.0,60.0,0.2500532204204565
24.0,0.0,0.0,1.0,39733.0,134353.0,520.0,49265.0,0.1736108409612579,10834.0,96.0,0.263747612755119
41.0,3.0,0.0,3.0,84495.0,1467.0,582.0,30355.0,0.6659548850392193,43546.0,12.0,0.2116372096265626
18.0,0.0,0.0,1.0,15715.0,4772.0,573.0,18827.0,0.3163798129529038,8493.0,48.0,0.2041479298882113
20.0,0.0,0.0,0.0,67177.0,46981.0,480.0,60453.0,0.1215493821959334,13145.0,36.0,0.2367037530173629
59.0,1.0,0.0,1.0,59159.0,33918.0,628.0,55220.0,0.1613217033617134,21621.0,48.0,0.2192412063961684
49.0,2.0,0.0,3.0,39398.0,84852.0,472.0,11698.0,0.7599081026285193,24765.0,48.0,0.2826726787725402
32.0,1.0,0.0,3.0,40915.0,8670.0,565.0,5036.0,0.3796488768378991,20273.0,60.0,0.2536995895901873
22.0,1.0,0.0,0.0,56407.0,3913.0,544.0,168452.0,0.1341731255361219,11477.0,36.0,0.2036978394607746
22.0,1.0,0.0,0.0,57731.0,7258.0,511.0,75935.0,0.2508444419840158,28934.0,84.0,0.2981906244277469
39.0,1.0,0.0,3.0,17985.0,41425.0,508.0,7921.0,1.0235193003621603,30927.0,72.0,0.3077899639208744
48.0,3.0,2.0,0.0,35028.0,69849.0,535.0,12574.0,0.3675854199673343,24497.0,120.0,0.3436130366964552
33.0,2.0,0.0,4.0,98341.0,10386.0,553.0,107167.0,0.0936578790330982,9378.0,36.0,0.2042081238693883
79.0,2.0,0.0,4.0,60888.0,103974.0,712.0,1710.0,0.1276855969779803,11101.0,24.0,0.1492915842671479
57.0,2.0,2.0,0.0,37671.0,316072.0,594.0,6690.0,0.4754554021044436,25777.0,48.0,0.2338047034377353
44.0,1.0,1.0,4.0,108787.0,9787.0,561.0,30643.0,0.1632781906808746,31508.0,48.0,0.2485749365508126
21.0,2.0,0.0,1.0,40033.0,18544.0,544.0,5134.0,0.4372460355057188,33754.0,48.0,0.2749619593480496
39.0,1.0,0.0,1.0,35942.0,4763.0,562.0,30361.0,0.4296218918056217,30918.0,60.0,0.2822129460891465
46.0,1.0,0.0,1.0,25727.0,7662.0,576.0,34410.0,0.6908356493217425,31602.0,60.0,0.272705469803823
25.0,2.0,0.0,3.0,22695.0,1018.0,534.0,110278.0,0.9263212825425444,41192.0,60.0,0.3173399120852323
33.0,0.0,0.0,4.0,15000.0,20029.0,507.0,13776.0,0.5382994019412733,6242.0,12.0,0.1786792914752486
53.0,1.0,2.0,1.0,155463.0,58902.0,451.0,5353.0,0.0401562405579101,5328.0,36.0,0.2442881774745212
34.0,0.0,0.0,3.0,33974.0,12770.0,497.0,2093.0,0.5227548176600905,29506.0,72.0,0.3251302606261861
25.0,1.0,0.0,3.0,40300.0,26702.0,578.0,64825.0,0.4320478563690113,42746.0,60.0,0.2291571151136623
40.0,1.0,0.0,3.0,81906.0,60459.0,456.0,4292.0,0.5901503585190037,78598.0,36.0,0.3557464774472288
41.0,1.0,0.0,3.0,26230.0,60565.0,546.0,34960.0,0.703120118712972,28973.0,48.0,0.2420773366221425
30.0,1.0,0.0,1.0,22231.0,79516.0,561.0,22458.0,0.5143745501040741,21230.0,96.0,0.2687943226335108
37.0,2.0,1.0,3.0,34414.0,44306.0,605.0,23008.0,1.1051869361947806,65035.0,36.0,0.2332428161427985
19.0,2.0,0.0,0.0,47078.0,256609.0,508.0,9317.0,0.2677502447415829,13481.0,48.0,0.2479201354692984
19.0,1.0,0.0,3.0,25231.0,10740.0,576.0,164861.0,0.614974793778832,26187.0,36.0,0.2678243999999999
30.0,3.0,0.0,1.0,85082.0,9162.0,579.0,44028.0,0.1582397954723012,23970.0,72.0,0.2344110662091594
24.0,0.0,0.0,2.0,128681.0,2495.0,512.0,139739.0,0.1547587148033066,36078.0,60.0,0.3238043497491604
47.0,1.0,0.0,0.0,21556.0,5612.0,633.0,12892.0,0.3002376976653553,6795.0,108.0,0.2208379361873134
31.0,2.0,0.0,3.0,20003.0,24833.0,611.0,25393.0,0.9307327377299374,24003.0,48.0,0.2399337223469489
33.0,1.0,0.0,0.0,72412.0,1231.0,546.0,14564.0,0.4222820310720284,34044.0,48.0,0.3072528
43.0,2.0,0.0,3.0,126940.0,89755.0,604.0,25710.0,0.1423276350847161,11702.0,60.0,0.2250855182517169
37.0,0.0,0.0,1.0,49611.0,13053.0,591.0,15249.0,0.2248819487518771,26312.0,84.0,0.3069744
45.0,3.0,0.0,3.0,22710.0,79827.0,574.0,24585.0,0.4635249941489604,17595.0,36.0,0.1790022172354678
42.0,2.0,2.0,3.0,63026.0,284061.0,466.0,48332.0,0.1576011193348961,15287.0,60.0,0.3306497088793489
42.0,2.0,0.0,3.0,73649.0,9557.0,527.0,31882.0,0.4236067622579673,54387.0,48.0,0.3083789669645162
64.0,1.0,0.0,0.0,102847.0,43558.0,643.0,21098.0,0.1916637991318286,35072.0,72.0,0.2742864
56.0,0.0,0.0,4.0,64883.0,7701.0,636.0,77405.0,0.3319625488733541,50220.0,120.0,0.2978426844700207
37.0,2.0,0.0,3.0,112194.0,5593.0,634.0,12614.0,0.1361458948840369,31907.0,84.0,0.2022675327916956
50.0,1.0,0.0,1.0,101199.0,68305.0,598.0,6777.0,0.084613697351559,7447.0,48.0,0.2173816607953098
47.0,0.0,0.0,0.0,41366.0,39064.0,596.0,46278.0,0.2348954210826287,12425.0,72.0,0.2314921699522537
59.0,1.0,0.0,4.0,50944.0,17250.0,523.0,13965.0,0.431696832919586,34142.0,36.0,0.2113654255552046
48.0,2.0,0.0,0.0,23063.0,11451.0,545.0,23018.0,0.5290999969716659,10803.0,24.0,0.2301813642377023
38.0,1.0,0.0,1.0,36253.0,62990.0,586.0,5281.0,0.322118896390896,21068.0,96.0,0.2506283247171382
30.0,2.0,0.0,1.0,53075.0,29533.0,560.0,21274.0,0.5082142991405085,28914.0,24.0,0.1937509536828283
51.0,2.0,0.0,0.0,19289.0,4293.0,600.0,8562.0,0.7273102675277338,24248.0,72.0,0.2546380896898889
18.0,1.0,0.0,1.0,33073.0,10690.0,590.0,22348.0,0.6918043626701962,32008.0,24.0,0.2131258944053516
25.0,1.0,0.0,2.0,101696.0,7294.0,630.0,28212.0,0.1533429482140715,22037.0,60.0,0.202186822347703
34.0,0.0,0.0,1.0,183837.0,220354.0,628.0,4627.0,0.0721152107017599,15835.0,24.0,0.1592810490360604
42.0,1.0,0.0,3.0,22615.0,149886.0,596.0,13691.0,0.4399533861955371,19130.0,48.0,0.2117043574646938
53.0,2.0,0.0,0.0,33332.0,16866.0,585.0,36307.0,0.2910701131804278,20190.0,48.0,0.2267194668724539
29.0,1.0,0.0,4.0,66989.0,236219.0,586.0,76456.0,0.1597489527682409,15136.0,36.0,0.2106887526406376
39.0,1.0,0.0,3.0,60414.0,78140.0,538.0,18473.0,0.4418150077919269,40962.0,60.0,0.2319439697186356
36.0,2.0,0.0,1.0,68801.0,429421.0,531.0,16938.0,0.3176730841316096,18652.0,36.0,0.2857824
35.0,1.0,0.0,4.0,33566.0,178225.0,598.0,22645.0,0.5068612095147754,38556.0,84.0,0.2763422419847859
45.0,2.0,0.0,0.0,33557.0,350076.0,495.0,18824.0,0.3953772155004132,15742.0,60.0,0.265689203700157
57.0,1.0,0.0,0.0,93381.0,1970.0,469.0,77059.0,0.249822469196589,49162.0,48.0,0.3038165160586142
40.0,1.0,0.0,2.0,83191.0,24873.0,570.0,9319.0,0.0919038844859774,18512.0,72.0,0.2025277777894724
37.0,1.0,0.0,1.0,52853.0,91541.0,627.0,49791.0,0.2599191103254863,26141.0,48.0,0.1821209386184942
30.0,3.0,0.0,1.0,22132.0,6963.0,511.0,240598.0,0.6130999214558125,16194.0,24.0,0.2468740702769993
47.0,1.0,0.0,1.0,41990.0,3291.0,639.0,26306.0,0.3584747354425964,22432.0,60.0,0.2182855938310095
40.0,1.0,0.0,4.0,35225.0,6330.0,454.0,16132.0,0.5175342296126443,34367.0,36.0,0.2662735719020245
49.0,3.0,0.0,4.0,127179.0,37745.0,635.0,14314.0,0.1644951608667269,14504.0,108.0,0.2385158132732043
53.0,3.0,1.0,1.0,41396.0,18863.0,624.0,18087.0,0.2684635476986356,21406.0,72.0,0.2154705000094149
35.0,0.0,0.0,4.0,33319.0,5173.0,607.0,49851.0,0.3698351978417509,25882.0,48.0,0.1980253793310862
57.0,1.0,0.0,0.0,30740.0,6301.0,557.0,13296.0,0.5746813987118555,23674.0,36.0,0.2002747975475424
46.0,1.0,2.0,1.0,33788.0,174987.0,623.0,11388.0,0.323745047797386,19888.0,60.0,0.2237715406584574
25.0,1.0,0.0,1.0,66996.0,184930.0,593.0,48410.0,0.197012782686667,20059.0,60.0,0.21199986338698
56.0,2.0,0.0,3.0,24691.0,4773.0,588.0,80740.0,0.8801693806722205,53465.0,84.0,0.338906540668505
47.0,2.0,1.0,3.0,44248.0,50429.0,550.0,20206.0,0.3625112977688994,21565.0,36.0,0.2325997326288069
41.0,2.0,1.0,4.0,44974.0,6294.0,612.0,87882.0,0.4187383641361153,23164.0,24.0,0.1870621984657824
31.0,0.0,0.0,3.0,29509.0,33605.0,541.0,11137.0,0.4989219044910457,26941.0,36.0,0.2533093664316229
42.0,2.0,0.0,3.0,30996.0,1376.0,570.0,74979.0,0.4143863616629277,24860.0,48.0,0.2156336317665733
63.0,1.0,0.0,0.0,43868.0,40474.0,606.0,53148.0,0.336720319060334,25379.0,36.0,0.1990427925850233
36.0,1.0,0.0,1.0,87944.0,3464.0,600.0,129672.0,0.143588935301327,21206.0,120.0,0.2976274066441673
37.0,1.0,0.0,1.0,45730.0,48701.0,526.0,27389.0,0.4365352426816554,14560.0,12.0,0.2068882788294717
43.0,3.0,0.0,3.0,47630.0,10988.0,548.0,35744.0,0.3606489217435502,35290.0,60.0,0.2798555875840994
34.0,2.0,0.0,3.0,74022.0,277061.0,587.0,20734.0,0.2188200608275139,29051.0,36.0,0.2308156744505237
45.0,1.0,0.0,3.0,24269.0,57614.0,515.0,11517.0,0.6880516848909897,35118.0,60.0,0.2927170934370525
42.0,2.0,1.0,3.0,67764.0,14958.0,566.0,39134.0,0.2164038382741793,23922.0,48.0,0.2325128109925132
53.0,1.0,0.0,3.0,151952.0,37993.0,622.0,6572.0,0.0370184068408877,8540.0,60.0,0.1883373332177166
56.0,0.0,0.0,4.0,204649.0,17190.0,631.0,5607.0,0.064977839036673,15984.0,60.0,0.2007409421593616
29.0,1.0,0.0,0.0,43851.0,4575.0,616.0,13844.0,0.4266829324921117,37921.0,72.0,0.2312115086001896
35.0,2.0,0.0,3.0,58796.0,23437.0,581.0,17630.0,0.3752667836096782,45493.0,60.0,0.2819004041107218
37.0,1.0,0.0,3.0,20864.0,27936.0,505.0,26036.0,0.6301847666751852,13193.0,24.0,0.2341484592266192
39.0,1.0,0.0,3.0,99799.0,3533.0,584.0,48717.0,0.1790555877989966,21899.0,36.0,0.2154002912162801
59.0,0.0,0.0,3.0,57907.0,10210.0,584.0,27615.0,0.2316460256659047,16100.0,24.0,0.1903176110286261
37.0,0.0,1.0,2.0,108080.0,3696.0,576.0,37527.0,0.2590454865983554,54773.0,60.0,0.2922585284776626
26.0,2.0,0.0,3.0,25527.0,32891.0,555.0,14856.0,0.6036877396779906,24345.0,48.0,0.2418582574310556
18.0,0.0,2.0,1.0,37077.0,364299.0,527.0,102949.0,0.5101096287873604,19902.0,24.0,0.2559106515282262
53.0,1.0,0.0,3.0,39748.0,2315.0,568.0,112442.0,0.1370226558524942,7985.0,120.0,0.2801099396015467
39.0,2.0,0.0,4.0,32565.0,2977.0,595.0,72207.0,0.3647355468781668,15484.0,96.0,0.232803954734615
32.0,3.0,0.0,3.0,28358.0,72997.0,512.0,32615.0,0.3900046858870704,19042.0,120.0,0.3739047663863327
38.0,0.0,0.0,4.0,33555.0,10525.0,593.0,55422.0,0.1501653066353465,11467.0,108.0,0.2295523887130849
36.0,1.0,0.0,1.0,30973.0,33403.0,564.0,47688.0,2.2503073826354685,58117.0,12.0,0.2466466038278299
49.0,3.0,0.0,3.0,28723.0,4928.0,607.0,84270.0,0.5581495088128078,29391.0,60.0,0.2189401598219056
44.0,2.0,0.0,1.0,54844.0,20260.0,530.0,29921.0,0.2555495415782136,16388.0,48.0,0.2571628723356619
18.0,1.0,0.0,3.0,48209.0,87847.0,594.0,88208.0,0.999291410734486,39732.0,12.0,0.2000082984338721
42.0,2.0,1.0,3.0,23854.0,4489.0,542.0,10086.0,0.8518773550338751,40230.0,48.0,0.2612995241166053
52.0,1.0,0.0,1.0,18181.0,128326.0,653.0,7478.0,0.6593728382207746,13796.0,48.0,0.2083843945477296
29.0,1.0,0.0,0.0,49294.0,9621.0,536.0,161825.0,0.3977664414777321,20875.0,24.0,0.2248457071987083
55.0,2.0,0.0,1.0,57659.0,92766.0,629.0,5928.0,0.267898151569454,31773.0,108.0,0.2866215677487988
38.0,3.0,0.0,0.0,39665.0,6733.0,593.0,241668.0,0.8776133712350449,64864.0,36.0,0.2291154295565014
50.0,0.0,0.0,1.0,32278.0,8481.0,645.0,10132.0,0.2919949149121398,9126.0,96.0,0.2108133810384975
32.0,2.0,0.0,3.0,33855.0,48732.0,585.0,30605.0,0.4185850813764682,30192.0,60.0,0.2521208894988763
18.0,3.0,0.0,4.0,22514.0,23240.0,599.0,9734.0,0.4038029687002777,14743.0,36.0,0.2350714197763754
50.0,0.0,0.0,3.0,95524.0,13500.0,505.0,22202.0,0.1245491546312038,13068.0,48.0,0.2773289605643808
30.0,1.0,0.0,1.0,27001.0,23858.0,616.0,64946.0,0.4429097153529297,24591.0,84.0,0.2229688368065861
31.0,1.0,0.0,3.0,47244.0,82752.0,613.0,15499.0,0.163164757039231,12978.0,60.0,0.2103850258623136
43.0,1.0,0.0,3.0,127268.0,3636.0,570.0,51388.0,0.164898246784962,19685.0,36.0,0.2337521108441323
27.0,1.0,0.0,0.0,27486.0,3760.0,576.0,82868.0,0.450051019328741,22641.0,72.0,0.2199711358447189
55.0,2.0,0.0,3.0,57650.0,34896.0,644.0,7670.0,0.4398200595244219,17282.0,24.0,0.1621644621962618
40.0,1.0,0.0,0.0,24284.0,8214.0,578.0,29895.0,1.1758650828808983,24729.0,24.0,0.1715993453638293
42.0,2.0,0.0,0.0,23936.0,46853.0,563.0,22336.0,0.9561643019195905,32883.0,36.0,0.2237641578599391
22.0,2.0,1.0,3.0,15000.0,348444.0,540.0,45467.0,0.8605734371935557,27494.0,60.0,0.2151015032680271
25.0,1.0,0.0,2.0,41402.0,4623.0,572.0,37402.0,0.4150678631356994,25900.0,36.0,0.2377350219528855
23.0,1.0,0.0,3.0,69780.0,59671.0,565.0,13511.0,0.3204097875046792,22663.0,24.0,0.2248796723876877
30.0,1.0,0.0,1.0,85296.0,117430.0,578.0,21980.0,0.170624669092529,22525.0,60.0,0.2467093660175574
41.0,1.0,0.0,0.0,71475.0,19804.0,552.0,16109.0,0.1284828742098071,11194.0,60.0,0.2556487816267965
31.0,1.0,0.0,4.0,27923.0,23389.0,561.0,7462.0,0.50388251678751,24606.0,72.0,0.2649020355231818
19.0,0.0,0.0,3.0,30982.0,13839.0,392.0,94085.0,0.5571125843010015,20701.0,108.0,0.3546847446788115
46.0,0.0,0.0,3.0,55433.0,35830.0,592.0,6253.0,0.2576568575139398,24534.0,96.0,0.2389758894141185
39.0,1.0,0.0,3.0,300000.0,77613.0,557.0,576.0,0.0616208795860691,30254.0,60.0,0.2497333177216503
30.0,0.0,2.0,4.0,59672.0,26621.0,498.0,27125.0,0.1409076980075598,7449.0,48.0,0.2540834813343222
38.0,1.0,0.0,1.0,45694.0,3771.0,629.0,31103.0,0.1502366463790816,16326.0,72.0,0.2115661377952409
54.0,1.0,0.0,2.0,90137.0,23830.0,640.0,30398.0,0.1986660616943627,27595.0,48.0,0.2377795274463526
